,Author,ReviewID,Overall,Content,Date,Author_Location,Unigrams,bigrams
1086,E D.,8m0YwljcuQPHe1QCmenWAg,2.0,Ive tried this place 3 times and the burgers just arent very good They are trying to be a gourmet burger place but its no better than average bar food Kirkwoods next door makes a better burger The Counter on Diversey or 5 Guys are way better,2010-10-04,"Chicago, IL","['ive', 'tri', 'thi', 'place', 'num', 'time', 'burger', 'arent', 'veri', 'good', 'tri', 'gourmet', 'burger', 'place', 'better', 'averag', 'bar', 'food', 'kirkwood', 'next', 'door', 'make', 'better', 'burger', 'counter', 'diversey', 'num', 'guy', 'way', 'better']","[('ive', 'tri'), ('tri', 'thi'), ('thi', 'place'), ('place', 'num'), ('num', 'time'), ('time', 'burger'), ('burger', 'arent'), ('arent', 'veri'), ('veri', 'good'), ('good', 'tri'), ('tri', 'gourmet'), ('gourmet', 'burger'), ('burger', 'place'), ('place', 'better'), ('better', 'averag'), ('averag', 'bar'), ('bar', 'food'), ('food', 'kirkwood'), ('kirkwood', 'next'), ('next', 'door'), ('door', 'make'), ('make', 'better'), ('better', 'burger'), ('burger', 'counter'), ('counter', 'diversey'), ('diversey', 'num'), ('num', 'guy'), ('guy', 'way'), ('way', 'better')]"
1087,Chris H.,kUuhwFAZ4JDmXCWTDVCIrQ,5.0,Happening place great staff amazing food  4 is my favorite with the turkey burger when there for brunch shakes will move you and sweet potato  parm truffle fries are a must,2010-10-11,"Chicago, IL","['happen', 'place', 'great', 'staff', 'amaz', 'food', 'num', 'favorit', 'turkey', 'burger', 'brunch', 'shake', 'move', 'sweet', 'potato', 'parm', 'truffl', 'fri', 'must']","[('happen', 'place'), ('place', 'great'), ('great', 'staff'), ('staff', 'amaz'), ('amaz', 'food'), ('food', 'num'), ('num', 'favorit'), ('favorit', 'turkey'), ('turkey', 'burger'), ('burger', 'brunch'), ('brunch', 'shake'), ('shake', 'move'), ('move', 'sweet'), ('sweet', 'potato'), ('potato', 'parm'), ('parm', 'truffl'), ('truffl', 'fri'), ('fri', 'must')]"
1088,Katherine M.,XpVUt2zo2bmvxT_U6og8fg,4.0,Fantastic food The food came out quicker than it took to wait for a table House wine was pretty good too Very veggie friendly,2010-10-17,"Pensacola, FL","['fantast', 'food', 'food', 'came', 'quicker', 'took', 'wait', 'tabl', 'hous', 'wine', 'wa', 'pretti', 'good', 'veri', 'veggi', 'friendli']","[('fantast', 'food'), ('food', 'food'), ('food', 'came'), ('came', 'quicker'), ('quicker', 'took'), ('took', 'wait'), ('wait', 'tabl'), ('tabl', 'hous'), ('hous', 'wine'), ('wine', 'wa'), ('wa', 'pretti'), ('pretti', 'good'), ('good', 'veri'), ('veri', 'veggi'), ('veggi', 'friendli')]"
1089,Matthew N.,GkSXCYUBfCwOvGcPhzmYtQ,5.0,Ive only had one meal here so far I took my girlfriend on a date before she left for a 3 and a half week tripTo put it plain and simple the waitress was great and I think I had the 3 it has sauerkraut on it and I can not wait to have my way with that burger again SO GOOD,2011-01-19,"Chicago, IL","['ive', 'onli', 'one', 'meal', 'far', 'took', 'girlfriend', 'date', 'befor', 'left', 'num', 'half', 'week', 'tripto', 'put', 'plain', 'simpl', 'waitress', 'wa', 'great', 'think', 'num', 'ha', 'sauerkraut', 'wait', 'way', 'burger', 'good']","[('ive', 'onli'), ('onli', 'one'), ('one', 'meal'), ('meal', 'far'), ('far', 'took'), ('took', 'girlfriend'), ('girlfriend', 'date'), ('date', 'befor'), ('befor', 'left'), ('left', 'num'), ('num', 'half'), ('half', 'week'), ('week', 'tripto'), ('tripto', 'put'), ('put', 'plain'), ('plain', 'simpl'), ('simpl', 'waitress'), ('waitress', 'wa'), ('wa', 'great'), ('great', 'think'), ('think', 'num'), ('num', 'ha'), ('ha', 'sauerkraut'), ('sauerkraut', 'wait'), ('wait', 'way'), ('way', 'burger'), ('burger', 'good')]"
1090,Allison T.,n757DqMxyNAxf-vu9_hp8Q,3.0,First off let me start off by saying Im a vegetarian so when my friends suggested we go to DMK Burger Bar for dinner one night I thought maybe they were starting not to like me very much anymore  But it turned out they had checked out the menu and there were lots of veggiefriendly options including a couple veggie sandwiches a whole section called cheese with things and several salads  So I was more than happy as were they given the creative list of what I would call meat with things that they had to choose from  All of the burgers were from grassfed beef and everything started at 8 unless you went with some sort of upgrade such as switching to bison making it a double or yes adding a fried egg  We started off by choosing from their extensive list of craft beers and found we had a lot of great options  Both of my friends ordered the patty melt and I had the veggie burger  We were also VERY excited to try all of their fries and ended up ordering way more than we needed  My veggie burger was great not a boring frozen patty like some places offer as their veggie option but just as creatively done as all the burgers on the menu so I didnt feel slighted in any way  My friends were happy with their choices and the fries were excellent  We left happy and full  The one complaint I really had was that it was superloud and really hard to hear a thing that anyone said but it was a packed Friday night so not a big deal I was excited to go back with my boyfriend and we did last night  This time I again ordered the veggie burger since it was so awesome the last time  I went to order the sweet potato fries because they were my favorite of all the fries we tried  Thats when the waitress asked me if I was a vegetarian or just trying to be healthy by ordering the veggie burger because the fries were fried in BEEF FAT  Ummm seriously  Even McDonalds gave that up in like the 70s but okay thats their perogative  I was quite bummed and had to order the onion straws which sort of sucked at least compared to their fries  Their onion straws ARE cooked in vegetable oil so what gives  Then I remembered how I ate the damn fries last time and there was no warning about the beef fat  Given how many vegetarians are in this town it wouldnt be hard to put a little description underneath the fries like hey sorry to disappoint you tremendously especially if youve eaten these fries before and loved them but they are fried in beef fat or something to that effect  Its not life and death but Im a vegetarian for many reasons and I wouldnt have eaten them if I would have known  Lesson learned I guess  Our waitress actually ended up giving us a free dessert just because she felt bad about it even though I wasnt exactly stomping my feet throwing a fit  So anyway vegetarians beware the next time I go there theyll probably say surprise the veggie burger is fried in beef fat tooThat issue aside the place is pretty cool and theres definitely something for everyone  The beer list is great they have a really creative menu and the staff is friendly and attentive,2011-03-30,"Chicago, IL","['first', 'let', 'start', 'say', 'im', 'vegetarian', 'friend', 'suggest', 'go', 'dmk', 'burger', 'bar', 'dinner', 'one', 'night', 'thought', 'mayb', 'start', 'like', 'veri', 'much', 'anymor', 'turn', 'check', 'menu', 'lot', 'veggiefriendli', 'option', 'includ', 'coupl', 'veggi', 'sandwich', 'whole', 'section', 'call', 'chees', 'thing', 'sever', 'salad', 'wa', 'happi', 'given', 'creativ', 'list', 'would', 'call', 'meat', 'thing', 'choos', 'burger', 'grassf', 'beef', 'everyth', 'start', 'num', 'unless', 'went', 'sort', 'upgrad', 'switch', 'bison', 'make', 'doubl', 'ye', 'ad', 'fri', 'egg', 'start', 'choos', 'extens', 'list', 'craft', 'beer', 'found', 'lot', 'great', 'option', 'friend', 'order', 'patti', 'melt', 'veggi', 'burger', 'also', 'veri', 'excit', 'tri', 'fri', 'end', 'order', 'way', 'need', 'veggi', 'burger', 'wa', 'great', 'bore', 'frozen', 'patti', 'like', 'place', 'offer', 'veggi', 'option', 'creativ', 'done', 'burger', 'menu', 'didnt', 'feel', 'slight', 'ani', 'way', 'friend', 'happi', 'choic', 'fri', 'excel', 'left', 'happi', 'full', 'one', 'complaint', 'realli', 'wa', 'wa', 'superloud', 'realli', 'hard', 'hear', 'thing', 'anyon', 'said', 'wa', 'pack', 'friday', 'night', 'big', 'deal', 'wa', 'excit', 'go', 'back', 'boyfriend', 'last', 'night', 'thi', 'time', 'order', 'veggi', 'burger', 'sinc', 'wa', 'awesom', 'last', 'time', 'went', 'order', 'sweet', 'potato', 'fri', 'becaus', 'favorit', 'fri', 'tri', 'waitress', 'ask', 'wa', 'vegetarian', 'tri', 'healthi', 'order', 'veggi', 'burger', 'becaus', 'fri', 'fri', 'beef', 'fat', 'ummm', 'serious', 'even', 'mcdonald', 'gave', 'like', 'num', 'okay', 'perog', 'wa', 'quit', 'bum', 'order', 'onion', 'straw', 'sort', 'suck', 'least', 'compar', 'fri', 'onion', 'straw', 'cook', 'veget', 'oil', 'give', 'rememb', 'ate', 'damn', 'fri', 'last', 'time', 'wa', 'warn', 'beef', 'fat', 'given', 'mani', 'vegetarian', 'thi', 'town', 'wouldnt', 'hard', 'put', 'littl', 'descript', 'underneath', 'fri', 'like', 'hey', 'sorri', 'disappoint', 'tremend', 'especi', 'youv', 'eaten', 'fri', 'befor', 'love', 'fri', 'beef', 'fat', 'someth', 'effect', 'life', 'death', 'im', 'vegetarian', 'mani', 'reason', 'wouldnt', 'eaten', 'would', 'known', 'lesson', 'learn', 'guess', 'waitress', 'actual', 'end', 'give', 'us', 'free', 'dessert', 'becaus', 'felt', 'bad', 'even', 'though', 'wasnt', 'exactli', 'stomp', 'feet', 'throw', 'fit', 'anyway', 'vegetarian', 'bewar', 'next', 'time', 'go', 'theyll', 'probabl', 'say', 'surpris', 'veggi', 'burger', 'fri', 'beef', 'fat', 'toothat', 'issu', 'asid', 'place', 'pretti', 'cool', 'definit', 'someth', 'everyon', 'beer', 'list', 'great', 'realli', 'creativ', 'menu', 'staff', 'friendli', 'attent']","[('first', 'let'), ('let', 'start'), ('start', 'say'), ('say', 'im'), ('im', 'vegetarian'), ('vegetarian', 'friend'), ('friend', 'suggest'), ('suggest', 'go'), ('go', 'dmk'), ('dmk', 'burger'), ('burger', 'bar'), ('bar', 'dinner'), ('dinner', 'one'), ('one', 'night'), ('night', 'thought'), ('thought', 'mayb'), ('mayb', 'start'), ('start', 'like'), ('like', 'veri'), ('veri', 'much'), ('much', 'anymor'), ('anymor', 'turn'), ('turn', 'check'), ('check', 'menu'), ('menu', 'lot'), ('lot', 'veggiefriendli'), ('veggiefriendli', 'option'), ('option', 'includ'), ('includ', 'coupl'), ('coupl', 'veggi'), ('veggi', 'sandwich'), ('sandwich', 'whole'), ('whole', 'section'), ('section', 'call'), ('call', 'chees'), ('chees', 'thing'), ('thing', 'sever'), ('sever', 'salad'), ('salad', 'wa'), ('wa', 'happi'), ('happi', 'given'), ('given', 'creativ'), ('creativ', 'list'), ('list', 'would'), ('would', 'call'), ('call', 'meat'), ('meat', 'thing'), ('thing', 'choos'), ('choos', 'burger'), ('burger', 'grassf'), ('grassf', 'beef'), ('beef', 'everyth'), ('everyth', 'start'), ('start', 'num'), ('num', 'unless'), ('unless', 'went'), ('went', 'sort'), ('sort', 'upgrad'), ('upgrad', 'switch'), ('switch', 'bison'), ('bison', 'make'), ('make', 'doubl'), ('doubl', 'ye'), ('ye', 'ad'), ('ad', 'fri'), ('fri', 'egg'), ('egg', 'start'), ('start', 'choos'), ('choos', 'extens'), ('extens', 'list'), ('list', 'craft'), ('craft', 'beer'), ('beer', 'found'), ('found', 'lot'), ('lot', 'great'), ('great', 'option'), ('option', 'friend'), ('friend', 'order'), ('order', 'patti'), ('patti', 'melt'), ('melt', 'veggi'), ('veggi', 'burger'), ('burger', 'also'), ('also', 'veri'), ('veri', 'excit'), ('excit', 'tri'), ('tri', 'fri'), ('fri', 'end'), ('end', 'order'), ('order', 'way'), ('way', 'need'), ('need', 'veggi'), ('veggi', 'burger'), ('burger', 'wa'), ('wa', 'great'), ('great', 'bore'), ('bore', 'frozen'), ('frozen', 'patti'), ('patti', 'like'), ('like', 'place'), ('place', 'offer'), ('offer', 'veggi'), ('veggi', 'option'), ('option', 'creativ'), ('creativ', 'done'), ('done', 'burger'), ('burger', 'menu'), ('menu', 'didnt'), ('didnt', 'feel'), ('feel', 'slight'), ('slight', 'ani'), ('ani', 'way'), ('way', 'friend'), ('friend', 'happi'), ('happi', 'choic'), ('choic', 'fri'), ('fri', 'excel'), ('excel', 'left'), ('left', 'happi'), ('happi', 'full'), ('full', 'one'), ('one', 'complaint'), ('complaint', 'realli'), ('realli', 'wa'), ('wa', 'wa'), ('wa', 'superloud'), ('superloud', 'realli'), ('realli', 'hard'), ('hard', 'hear'), ('hear', 'thing'), ('thing', 'anyon'), ('anyon', 'said'), ('said', 'wa'), ('wa', 'pack'), ('pack', 'friday'), ('friday', 'night'), ('night', 'big'), ('big', 'deal'), ('deal', 'wa'), ('wa', 'excit'), ('excit', 'go'), ('go', 'back'), ('back', 'boyfriend'), ('boyfriend', 'last'), ('last', 'night'), ('night', 'thi'), ('thi', 'time'), ('time', 'order'), ('order', 'veggi'), ('veggi', 'burger'), ('burger', 'sinc'), ('sinc', 'wa'), ('wa', 'awesom'), ('awesom', 'last'), ('last', 'time'), ('time', 'went'), ('went', 'order'), ('order', 'sweet'), ('sweet', 'potato'), ('potato', 'fri'), ('fri', 'becaus'), ('becaus', 'favorit'), ('favorit', 'fri'), ('fri', 'tri'), ('tri', 'waitress'), ('waitress', 'ask'), ('ask', 'wa'), ('wa', 'vegetarian'), ('vegetarian', 'tri'), ('tri', 'healthi'), ('healthi', 'order'), ('order', 'veggi'), ('veggi', 'burger'), ('burger', 'becaus'), ('becaus', 'fri'), ('fri', 'fri'), ('fri', 'beef'), ('beef', 'fat'), ('fat', 'ummm'), ('ummm', 'serious'), ('serious', 'even'), ('even', 'mcdonald'), ('mcdonald', 'gave'), ('gave', 'like'), ('like', 'num'), ('num', 'okay'), ('okay', 'perog'), ('perog', 'wa'), ('wa', 'quit'), ('quit', 'bum'), ('bum', 'order'), ('order', 'onion'), ('onion', 'straw'), ('straw', 'sort'), ('sort', 'suck'), ('suck', 'least'), ('least', 'compar'), ('compar', 'fri'), ('fri', 'onion'), ('onion', 'straw'), ('straw', 'cook'), ('cook', 'veget'), ('veget', 'oil'), ('oil', 'give'), ('give', 'rememb'), ('rememb', 'ate'), ('ate', 'damn'), ('damn', 'fri'), ('fri', 'last'), ('last', 'time'), ('time', 'wa'), ('wa', 'warn'), ('warn', 'beef'), ('beef', 'fat'), ('fat', 'given'), ('given', 'mani'), ('mani', 'vegetarian'), ('vegetarian', 'thi'), ('thi', 'town'), ('town', 'wouldnt'), ('wouldnt', 'hard'), ('hard', 'put'), ('put', 'littl'), ('littl', 'descript'), ('descript', 'underneath'), ('underneath', 'fri'), ('fri', 'like'), ('like', 'hey'), ('hey', 'sorri'), ('sorri', 'disappoint'), ('disappoint', 'tremend'), ('tremend', 'especi'), ('especi', 'youv'), ('youv', 'eaten'), ('eaten', 'fri'), ('fri', 'befor'), ('befor', 'love'), ('love', 'fri'), ('fri', 'beef'), ('beef', 'fat'), ('fat', 'someth'), ('someth', 'effect'), ('effect', 'life'), ('life', 'death'), ('death', 'im'), ('im', 'vegetarian'), ('vegetarian', 'mani'), ('mani', 'reason'), ('reason', 'wouldnt'), ('wouldnt', 'eaten'), ('eaten', 'would'), ('would', 'known'), ('known', 'lesson'), ('lesson', 'learn'), ('learn', 'guess'), ('guess', 'waitress'), ('waitress', 'actual'), ('actual', 'end'), ('end', 'give'), ('give', 'us'), ('us', 'free'), ('free', 'dessert'), ('dessert', 'becaus'), ('becaus', 'felt'), ('felt', 'bad'), ('bad', 'even'), ('even', 'though'), ('though', 'wasnt'), ('wasnt', 'exactli'), ('exactli', 'stomp'), ('stomp', 'feet'), ('feet', 'throw'), ('throw', 'fit'), ('fit', 'anyway'), ('anyway', 'vegetarian'), ('vegetarian', 'bewar'), ('bewar', 'next'), ('next', 'time'), ('time', 'go'), ('go', 'theyll'), ('theyll', 'probabl'), ('probabl', 'say'), ('say', 'surpris'), ('surpris', 'veggi'), ('veggi', 'burger'), ('burger', 'fri'), ('fri', 'beef'), ('beef', 'fat'), ('fat', 'toothat'), ('toothat', 'issu'), ('issu', 'asid'), ('asid', 'place'), ('place', 'pretti'), ('pretti', 'cool'), ('cool', 'definit'), ('definit', 'someth'), ('someth', 'everyon'), ('everyon', 'beer'), ('beer', 'list'), ('list', 'great'), ('great', 'realli'), ('realli', 'creativ'), ('creativ', 'menu'), ('menu', 'staff'), ('staff', 'friendli'), ('friendli', 'attent')]"
1091,Stephen P.,Fko2PuYg5vHA0RUk04M5nA,5.0,Been there several times and everything I have had has been amazing  This past weekend I had  what i consider  the best thing i have ever eaten  It was a Breakfast burger  heaven on a bun  It was a turkey patty with Hash browns a fried egg bacon and a RIDICULOUS maple syrup aioli  This place is ridiculously insanely delicious,2011-03-30,"Chicago, IL","['sever', 'time', 'everyth', 'ha', 'amaz', 'thi', 'past', 'weekend', 'consid', 'best', 'thing', 'ever', 'eaten', 'wa', 'breakfast', 'burger', 'heaven', 'bun', 'wa', 'turkey', 'patti', 'hash', 'brown', 'fri', 'egg', 'bacon', 'ridicul', 'mapl', 'syrup', 'aioli', 'thi', 'place', 'ridicul', 'insan', 'delici']","[('sever', 'time'), ('time', 'everyth'), ('everyth', 'ha'), ('ha', 'amaz'), ('amaz', 'thi'), ('thi', 'past'), ('past', 'weekend'), ('weekend', 'consid'), ('consid', 'best'), ('best', 'thing'), ('thing', 'ever'), ('ever', 'eaten'), ('eaten', 'wa'), ('wa', 'breakfast'), ('breakfast', 'burger'), ('burger', 'heaven'), ('heaven', 'bun'), ('bun', 'wa'), ('wa', 'turkey'), ('turkey', 'patti'), ('patti', 'hash'), ('hash', 'brown'), ('brown', 'fri'), ('fri', 'egg'), ('egg', 'bacon'), ('bacon', 'ridicul'), ('ridicul', 'mapl'), ('mapl', 'syrup'), ('syrup', 'aioli'), ('aioli', 'thi'), ('thi', 'place'), ('place', 'ridicul'), ('ridicul', 'insan'), ('insan', 'delici')]"
1092,Colleen K.,hCHTH8HnCLlJNNx30Q72uQ,5.0,DMK just gets better and better with time Perfect location right off the Wellington L stop  Super friendly staff that does their best even when its packed to get you fed and on your way I love their Turkey burgers as a 8 and their parmesean truffle fries are to die for I definetly cant eat here all the time or I would weigh 200 pounds but its a great place for a fun casual group dinner  Sometimes it can be a little overwhelming to get a drink and wait for a table but the bartenders are pretty good at noticing you and getting you served quickly Will definitely being going back,2011-05-03,"Chicago, IL","['dmk', 'get', 'better', 'better', 'time', 'perfect', 'locat', 'right', 'wellington', 'l', 'stop', 'super', 'friendli', 'staff', 'doe', 'best', 'even', 'pack', 'get', 'fed', 'way', 'love', 'turkey', 'burger', 'num', 'parmesean', 'truffl', 'fri', 'die', 'definetli', 'cant', 'eat', 'time', 'would', 'weigh', 'num', 'pound', 'great', 'place', 'fun', 'casual', 'group', 'dinner', 'sometim', 'littl', 'overwhelm', 'get', 'drink', 'wait', 'tabl', 'bartend', 'pretti', 'good', 'notic', 'get', 'serv', 'quickli', 'definit', 'go', 'back']","[('dmk', 'get'), ('get', 'better'), ('better', 'better'), ('better', 'time'), ('time', 'perfect'), ('perfect', 'locat'), ('locat', 'right'), ('right', 'wellington'), ('wellington', 'l'), ('l', 'stop'), ('stop', 'super'), ('super', 'friendli'), ('friendli', 'staff'), ('staff', 'doe'), ('doe', 'best'), ('best', 'even'), ('even', 'pack'), ('pack', 'get'), ('get', 'fed'), ('fed', 'way'), ('way', 'love'), ('love', 'turkey'), ('turkey', 'burger'), ('burger', 'num'), ('num', 'parmesean'), ('parmesean', 'truffl'), ('truffl', 'fri'), ('fri', 'die'), ('die', 'definetli'), ('definetli', 'cant'), ('cant', 'eat'), ('eat', 'time'), ('time', 'would'), ('would', 'weigh'), ('weigh', 'num'), ('num', 'pound'), ('pound', 'great'), ('great', 'place'), ('place', 'fun'), ('fun', 'casual'), ('casual', 'group'), ('group', 'dinner'), ('dinner', 'sometim'), ('sometim', 'littl'), ('littl', 'overwhelm'), ('overwhelm', 'get'), ('get', 'drink'), ('drink', 'wait'), ('wait', 'tabl'), ('tabl', 'bartend'), ('bartend', 'pretti'), ('pretti', 'good'), ('good', 'notic'), ('notic', 'get'), ('get', 'serv'), ('serv', 'quickli'), ('quickli', 'definit'), ('definit', 'go'), ('go', 'back')]"
1093,Bobuzzi C.,Ez5dgzQywvPZj4mQxuPbUQ,5.0,Are you a human Do you like food Do you love burgers and fries Then visit this place DMK serves up some of the best burgers and fries Their menu doesnt offer a ton of selection but what it does offer it makes very very well We had the classic bacon cheeseburger And their variety of fry choices and accompanying dips DO NOT disappoint Go there and enjoy Just leave yourself some time Its always busy and no reservations are taken,2011-05-16,"Chicago, IL","['human', 'like', 'food', 'love', 'burger', 'fri', 'visit', 'thi', 'place', 'dmk', 'serv', 'best', 'burger', 'fri', 'menu', 'doesnt', 'offer', 'ton', 'select', 'doe', 'offer', 'make', 'veri', 'veri', 'well', 'classic', 'bacon', 'cheeseburg', 'varieti', 'fri', 'choic', 'accompani', 'dip', 'disappoint', 'go', 'enjoy', 'leav', 'time', 'alway', 'busi', 'reserv', 'taken']","[('human', 'like'), ('like', 'food'), ('food', 'love'), ('love', 'burger'), ('burger', 'fri'), ('fri', 'visit'), ('visit', 'thi'), ('thi', 'place'), ('place', 'dmk'), ('dmk', 'serv'), ('serv', 'best'), ('best', 'burger'), ('burger', 'fri'), ('fri', 'menu'), ('menu', 'doesnt'), ('doesnt', 'offer'), ('offer', 'ton'), ('ton', 'select'), ('select', 'doe'), ('doe', 'offer'), ('offer', 'make'), ('make', 'veri'), ('veri', 'veri'), ('veri', 'well'), ('well', 'classic'), ('classic', 'bacon'), ('bacon', 'cheeseburg'), ('cheeseburg', 'varieti'), ('varieti', 'fri'), ('fri', 'choic'), ('choic', 'accompani'), ('accompani', 'dip'), ('dip', 'disappoint'), ('disappoint', 'go'), ('go', 'enjoy'), ('enjoy', 'leav'), ('leav', 'time'), ('time', 'alway'), ('alway', 'busi'), ('busi', 'reserv'), ('reserv', 'taken')]"
1094,Lauren C.,zye7ca3VqdKuA7mDm0xEoQ,5.0,I waited to write a review on this but it has come time I went once and loved it but it was my birthday so I thought maybe it was just a great mood Went another time and it was also fantastic but I was starving Went a third time and I began to dream about the burgers So I had to go again because of my dreams and they all came true Bison burger  awesome Blueberry sauce  who would have thoughtTurkey burger  awesomeThe big DMK  get it AwesomeThe one with green chilies and a fried egg  awesomeThe FRIES  AMAZINGJust go there Who cares if they are smug Their burgers are 8 so get over it and eat them,2011-07-28,"Naperville, IL","['wait', 'write', 'review', 'thi', 'ha', 'come', 'time', 'went', 'onc', 'love', 'wa', 'birthday', 'thought', 'mayb', 'wa', 'great', 'mood', 'went', 'anoth', 'time', 'wa', 'also', 'fantast', 'wa', 'starv', 'went', 'third', 'time', 'began', 'dream', 'burger', 'go', 'becaus', 'dream', 'came', 'true', 'bison', 'burger', 'awesom', 'blueberri', 'sauc', 'would', 'thoughtturkey', 'burger', 'awesometh', 'big', 'dmk', 'get', 'awesometh', 'one', 'green', 'chili', 'fri', 'egg', 'awesometh', 'fri', 'amazingjust', 'go', 'care', 'smug', 'burger', 'num', 'get', 'eat']","[('wait', 'write'), ('write', 'review'), ('review', 'thi'), ('thi', 'ha'), ('ha', 'come'), ('come', 'time'), ('time', 'went'), ('went', 'onc'), ('onc', 'love'), ('love', 'wa'), ('wa', 'birthday'), ('birthday', 'thought'), ('thought', 'mayb'), ('mayb', 'wa'), ('wa', 'great'), ('great', 'mood'), ('mood', 'went'), ('went', 'anoth'), ('anoth', 'time'), ('time', 'wa'), ('wa', 'also'), ('also', 'fantast'), ('fantast', 'wa'), ('wa', 'starv'), ('starv', 'went'), ('went', 'third'), ('third', 'time'), ('time', 'began'), ('began', 'dream'), ('dream', 'burger'), ('burger', 'go'), ('go', 'becaus'), ('becaus', 'dream'), ('dream', 'came'), ('came', 'true'), ('true', 'bison'), ('bison', 'burger'), ('burger', 'awesom'), ('awesom', 'blueberri'), ('blueberri', 'sauc'), ('sauc', 'would'), ('would', 'thoughtturkey'), ('thoughtturkey', 'burger'), ('burger', 'awesometh'), ('awesometh', 'big'), ('big', 'dmk'), ('dmk', 'get'), ('get', 'awesometh'), ('awesometh', 'one'), ('one', 'green'), ('green', 'chili'), ('chili', 'fri'), ('fri', 'egg'), ('egg', 'awesometh'), ('awesometh', 'fri'), ('fri', 'amazingjust'), ('amazingjust', 'go'), ('go', 'care'), ('care', 'smug'), ('smug', 'burger'), ('burger', 'num'), ('num', 'get'), ('get', 'eat')]"
1095,Thomas K.,RUr8Ovyz5O3X1KyFUFSrFQ,1.0,One star since it was edible  Really below expectations   Horrid burgers small servings and no comparison to even some lower end burgers   Dont do it,2011-10-16,"Chicago, IL","['one', 'star', 'sinc', 'wa', 'edibl', 'realli', 'expect', 'horrid', 'burger', 'small', 'serv', 'comparison', 'even', 'lower', 'end', 'burger', 'dont']","[('one', 'star'), ('star', 'sinc'), ('sinc', 'wa'), ('wa', 'edibl'), ('edibl', 'realli'), ('realli', 'expect'), ('expect', 'horrid'), ('horrid', 'burger'), ('burger', 'small'), ('small', 'serv'), ('serv', 'comparison'), ('comparison', 'even'), ('even', 'lower'), ('lower', 'end'), ('end', 'burger'), ('burger', 'dont')]"
1096,Laura C.,CtcHS-p2idzWUdlFIdTb2w,5.0,Amazing The parmesan truffle fries were the best around  And the DMK Burger tastes like a Big Mac on steroids The wait was only a half hour on a Saturday afternoon and it was well worth the wait Parking can be a bit hard but if you drive around a bit youll find something I cant wait to go back and try other burgers at DMK,2011-11-06,"Chicago, IL","['amaz', 'parmesan', 'truffl', 'fri', 'best', 'around', 'dmk', 'burger', 'tast', 'like', 'big', 'mac', 'steroid', 'wait', 'wa', 'onli', 'half', 'hour', 'saturday', 'afternoon', 'wa', 'well', 'worth', 'wait', 'park', 'bit', 'hard', 'drive', 'around', 'bit', 'youll', 'find', 'someth', 'cant', 'wait', 'go', 'back', 'tri', 'burger', 'dmk']","[('amaz', 'parmesan'), ('parmesan', 'truffl'), ('truffl', 'fri'), ('fri', 'best'), ('best', 'around'), ('around', 'dmk'), ('dmk', 'burger'), ('burger', 'tast'), ('tast', 'like'), ('like', 'big'), ('big', 'mac'), ('mac', 'steroid'), ('steroid', 'wait'), ('wait', 'wa'), ('wa', 'onli'), ('onli', 'half'), ('half', 'hour'), ('hour', 'saturday'), ('saturday', 'afternoon'), ('afternoon', 'wa'), ('wa', 'well'), ('well', 'worth'), ('worth', 'wait'), ('wait', 'park'), ('park', 'bit'), ('bit', 'hard'), ('hard', 'drive'), ('drive', 'around'), ('around', 'bit'), ('bit', 'youll'), ('youll', 'find'), ('find', 'someth'), ('someth', 'cant'), ('cant', 'wait'), ('wait', 'go'), ('go', 'back'), ('back', 'tri'), ('tri', 'burger'), ('burger', 'dmk')]"
1097,Ana F.,05ukVBCobw5-mI7GuZSTgA,4.0,Great veggie burger After reading some previous reviews I feel it necessary to state that their fries are cooked in beef fat After the waitress pointed that out I ordered the chilirubbed onion strings which were also tasty The only reason Im giving four stars instead of five is because I was looking forward to the fries with Wisconsin cheddar and scallions and I could not have them,2011-12-29,"Park Ridge, IL","['great', 'veggi', 'burger', 'read', 'previou', 'review', 'feel', 'necessari', 'state', 'fri', 'cook', 'beef', 'fat', 'waitress', 'point', 'order', 'chilirub', 'onion', 'string', 'also', 'tasti', 'onli', 'reason', 'im', 'give', 'four', 'star', 'instead', 'five', 'becaus', 'wa', 'look', 'forward', 'fri', 'wisconsin', 'cheddar', 'scallion', 'could']","[('great', 'veggi'), ('veggi', 'burger'), ('burger', 'read'), ('read', 'previou'), ('previou', 'review'), ('review', 'feel'), ('feel', 'necessari'), ('necessari', 'state'), ('state', 'fri'), ('fri', 'cook'), ('cook', 'beef'), ('beef', 'fat'), ('fat', 'waitress'), ('waitress', 'point'), ('point', 'order'), ('order', 'chilirub'), ('chilirub', 'onion'), ('onion', 'string'), ('string', 'also'), ('also', 'tasti'), ('tasti', 'onli'), ('onli', 'reason'), ('reason', 'im'), ('im', 'give'), ('give', 'four'), ('four', 'star'), ('star', 'instead'), ('instead', 'five'), ('five', 'becaus'), ('becaus', 'wa'), ('wa', 'look'), ('look', 'forward'), ('forward', 'fri'), ('fri', 'wisconsin'), ('wisconsin', 'cheddar'), ('cheddar', 'scallion'), ('scallion', 'could')]"
