,Author,ReviewID,Overall,Content,Date,Author_Location,Unigrams,bigrams
925,Lisa W.,rdXnVBZ_4W2dy6OafoecHQ,5.0,Yes if you are in the mood for Sunday brunch and live mellow jazzgreat spot  We had a reservation something I think its wise to have if you come here at ANY time looking at some of my fellow YELPer reviews We had an 1130 AM brunch reservations and when we arrived there was a busy buzz of people trying to get a table Our reservations were honored immediately They will not seat your party unless everyone is present  but they clearly state that policy on their website Being from south Florida this policy isnt strange to me  We were seated downstairs at perfect distance from the jazz trio and enjoyed incredible drinks a charming waitress and delicious brunch The food was great  although I wasnt in love with the sausage  it had a spice that wasnt traditional and Im not much of a toodie risk taker but my eggs potatoes bacon toast and my husbands breakfast a Quebec specialty that I cant recall the name of were all delicious And the specialty brunch drinks were great Lots of atmosphere fun  everything we were looking for on this particular Sunday,2013-07-29,"Boca Raton, FL","['ye', 'mood', 'sunday', 'brunch', 'live', 'mellow', 'jazzgreat', 'spot', 'reserv', 'someth', 'think', 'wise', 'come', 'ani', 'time', 'look', 'fellow', 'yelper', 'review', 'num', 'brunch', 'reserv', 'arriv', 'wa', 'busi', 'buzz', 'peopl', 'tri', 'get', 'tabl', 'reserv', 'honor', 'immedi', 'seat', 'parti', 'unless', 'everyon', 'present', 'clearli', 'state', 'polici', 'websit', 'south', 'florida', 'thi', 'polici', 'isnt', 'strang', 'seat', 'downstair', 'perfect', 'distanc', 'jazz', 'trio', 'enjoy', 'incred', 'drink', 'charm', 'waitress', 'delici', 'brunch', 'food', 'wa', 'great', 'although', 'wasnt', 'love', 'sausag', 'spice', 'wasnt', 'tradit', 'im', 'much', 'toodi', 'risk', 'taker', 'egg', 'potato', 'bacon', 'toast', 'husband', 'breakfast', 'quebec', 'specialti', 'cant', 'recal', 'name', 'delici', 'specialti', 'brunch', 'drink', 'great', 'lot', 'atmospher', 'fun', 'everyth', 'look', 'thi', 'particular', 'sunday']","[('ye', 'mood'), ('mood', 'sunday'), ('sunday', 'brunch'), ('brunch', 'live'), ('live', 'mellow'), ('mellow', 'jazzgreat'), ('jazzgreat', 'spot'), ('spot', 'reserv'), ('reserv', 'someth'), ('someth', 'think'), ('think', 'wise'), ('wise', 'come'), ('come', 'ani'), ('ani', 'time'), ('time', 'look'), ('look', 'fellow'), ('fellow', 'yelper'), ('yelper', 'review'), ('review', 'num'), ('num', 'brunch'), ('brunch', 'reserv'), ('reserv', 'arriv'), ('arriv', 'wa'), ('wa', 'busi'), ('busi', 'buzz'), ('buzz', 'peopl'), ('peopl', 'tri'), ('tri', 'get'), ('get', 'tabl'), ('tabl', 'reserv'), ('reserv', 'honor'), ('honor', 'immedi'), ('immedi', 'seat'), ('seat', 'parti'), ('parti', 'unless'), ('unless', 'everyon'), ('everyon', 'present'), ('present', 'clearli'), ('clearli', 'state'), ('state', 'polici'), ('polici', 'websit'), ('websit', 'south'), ('south', 'florida'), ('florida', 'thi'), ('thi', 'polici'), ('polici', 'isnt'), ('isnt', 'strang'), ('strang', 'seat'), ('seat', 'downstair'), ('downstair', 'perfect'), ('perfect', 'distanc'), ('distanc', 'jazz'), ('jazz', 'trio'), ('trio', 'enjoy'), ('enjoy', 'incred'), ('incred', 'drink'), ('drink', 'charm'), ('charm', 'waitress'), ('waitress', 'delici'), ('delici', 'brunch'), ('brunch', 'food'), ('food', 'wa'), ('wa', 'great'), ('great', 'although'), ('although', 'wasnt'), ('wasnt', 'love'), ('love', 'sausag'), ('sausag', 'spice'), ('spice', 'wasnt'), ('wasnt', 'tradit'), ('tradit', 'im'), ('im', 'much'), ('much', 'toodi'), ('toodi', 'risk'), ('risk', 'taker'), ('taker', 'egg'), ('egg', 'potato'), ('potato', 'bacon'), ('bacon', 'toast'), ('toast', 'husband'), ('husband', 'breakfast'), ('breakfast', 'quebec'), ('quebec', 'specialti'), ('specialti', 'cant'), ('cant', 'recal'), ('recal', 'name'), ('name', 'delici'), ('delici', 'specialti'), ('specialti', 'brunch'), ('brunch', 'drink'), ('drink', 'great'), ('great', 'lot'), ('lot', 'atmospher'), ('atmospher', 'fun'), ('fun', 'everyth'), ('everyth', 'look'), ('look', 'thi'), ('thi', 'particular'), ('particular', 'sunday')]"
926,Glutenfree G.,7MK7f8zOEIdORGORqusleQ,4.0,Went in for dinner Had the burger with fries and coleslaw It was delicious Ambiance is always good they have live jazz music usually Not much else to say Their mussels are fantastic as well,2012-10-07,"Boston, MA","['went', 'dinner', 'burger', 'fri', 'coleslaw', 'wa', 'delici', 'ambianc', 'alway', 'good', 'live', 'jazz', 'music', 'usual', 'much', 'els', 'say', 'mussel', 'fantast', 'well']","[('went', 'dinner'), ('dinner', 'burger'), ('burger', 'fri'), ('fri', 'coleslaw'), ('coleslaw', 'wa'), ('wa', 'delici'), ('delici', 'ambianc'), ('ambianc', 'alway'), ('alway', 'good'), ('good', 'live'), ('live', 'jazz'), ('jazz', 'music'), ('music', 'usual'), ('usual', 'much'), ('much', 'els'), ('els', 'say'), ('say', 'mussel'), ('mussel', 'fantast'), ('fantast', 'well')]"
927,John P.,qQuxeZ8CWDovbu7hgb5lFA,5.0,Heres a pretty hip place  Havent been to see a band yet but will  The food in my opinion was suprisingly good  I had the steak  Juicy  They also have Hendricks Gin  Splendid  Background music was a bit too loud but not annoying  Afterall music is one of Beehives attractions  The wait staff was really on top of things  Service was great  I would recommend this place  Good social vibe  Enjoy,2007-08-29,"Weymouth, MA","['pretti', 'hip', 'place', 'havent', 'see', 'band', 'yet', 'food', 'opinion', 'wa', 'suprisingli', 'good', 'steak', 'juici', 'also', 'hendrick', 'gin', 'splendid', 'background', 'music', 'wa', 'bit', 'loud', 'annoy', 'afteral', 'music', 'one', 'beehiv', 'attract', 'wait', 'staff', 'wa', 'realli', 'top', 'thing', 'servic', 'wa', 'great', 'would', 'recommend', 'thi', 'place', 'good', 'social', 'vibe', 'enjoy']","[('pretti', 'hip'), ('hip', 'place'), ('place', 'havent'), ('havent', 'see'), ('see', 'band'), ('band', 'yet'), ('yet', 'food'), ('food', 'opinion'), ('opinion', 'wa'), ('wa', 'suprisingli'), ('suprisingli', 'good'), ('good', 'steak'), ('steak', 'juici'), ('juici', 'also'), ('also', 'hendrick'), ('hendrick', 'gin'), ('gin', 'splendid'), ('splendid', 'background'), ('background', 'music'), ('music', 'wa'), ('wa', 'bit'), ('bit', 'loud'), ('loud', 'annoy'), ('annoy', 'afteral'), ('afteral', 'music'), ('music', 'one'), ('one', 'beehiv'), ('beehiv', 'attract'), ('attract', 'wait'), ('wait', 'staff'), ('staff', 'wa'), ('wa', 'realli'), ('realli', 'top'), ('top', 'thing'), ('thing', 'servic'), ('servic', 'wa'), ('wa', 'great'), ('great', 'would'), ('would', 'recommend'), ('recommend', 'thi'), ('thi', 'place'), ('place', 'good'), ('good', 'social'), ('social', 'vibe'), ('vibe', 'enjoy')]"
928,Maggie H.,bp3kV2Ka1igNxBBXAB_xRg,5.0,This place is great I love the split level and all of the chandeliers all around Very fun music,2008-03-23,"Boston, MA","['thi', 'place', 'great', 'love', 'split', 'level', 'chandeli', 'around', 'veri', 'fun', 'music']","[('thi', 'place'), ('place', 'great'), ('great', 'love'), ('love', 'split'), ('split', 'level'), ('level', 'chandeli'), ('chandeli', 'around'), ('around', 'veri'), ('veri', 'fun'), ('fun', 'music')]"
929,L And E.,91jtmV4YEOaV9d3TVma7kA,3.0,When I first entered the Beehive I felt as if I had discovered one of Bostons special little secretsand then you get down stairs and realize it is packed not so secret Who ever they hired to do the interior decorating is a rock star great job I love the stage the music the artwork and furniture The tables are a bit small  once you have two glasses of wine a bottle and bread it is full but overall the place looks incredibleThe wait staff all look like they were individually selected to match the hip decor unfortunately they seem so rushed it would frequently be several times of them whizzing by us before we were able to catch their attention I have eaten there twice the first time I ordered a veggie burger they had made inhouse and the BF ordered lobster mac and cheese Both were extremely disappointing The burger was so bad I couldnt eat it tasted as if someone had taken saw dust marinated it in mushrooms sauce and then mashed it into a patty The fries were super tasty The lobster mac and cheese was soupy and pasta was under cooked but it had a nice flavor I cant remember what we ordered the second time I think it was moderately better but I have come to the resolution that this is a place you go to have a drink not eat When I went there with friends last for drinks I had a blast music was great drinks were great and the bartender was surprisingly more helpful than the waiters,2008-10-23,"Boston, MA","['first', 'enter', 'beehiv', 'felt', 'discov', 'one', 'boston', 'special', 'littl', 'secretsand', 'get', 'stair', 'realiz', 'pack', 'secret', 'ever', 'hire', 'interior', 'decor', 'rock', 'star', 'great', 'job', 'love', 'stage', 'music', 'artwork', 'furnitur', 'tabl', 'bit', 'small', 'onc', 'two', 'glass', 'wine', 'bottl', 'bread', 'full', 'overal', 'place', 'look', 'incredibleth', 'wait', 'staff', 'look', 'like', 'individu', 'select', 'match', 'hip', 'decor', 'unfortun', 'seem', 'rush', 'would', 'frequent', 'sever', 'time', 'whizz', 'us', 'befor', 'abl', 'catch', 'attent', 'eaten', 'twice', 'first', 'time', 'order', 'veggi', 'burger', 'made', 'inhous', 'bf', 'order', 'lobster', 'mac', 'chees', 'extrem', 'disappoint', 'burger', 'wa', 'bad', 'couldnt', 'eat', 'tast', 'someon', 'taken', 'saw', 'dust', 'marin', 'mushroom', 'sauc', 'mash', 'patti', 'fri', 'super', 'tasti', 'lobster', 'mac', 'chees', 'wa', 'soupi', 'pasta', 'wa', 'cook', 'nice', 'flavor', 'cant', 'rememb', 'order', 'second', 'time', 'think', 'wa', 'moder', 'better', 'come', 'resolut', 'thi', 'place', 'go', 'drink', 'eat', 'went', 'friend', 'last', 'drink', 'blast', 'music', 'wa', 'great', 'drink', 'great', 'bartend', 'wa', 'surprisingli', 'help', 'waiter']","[('first', 'enter'), ('enter', 'beehiv'), ('beehiv', 'felt'), ('felt', 'discov'), ('discov', 'one'), ('one', 'boston'), ('boston', 'special'), ('special', 'littl'), ('littl', 'secretsand'), ('secretsand', 'get'), ('get', 'stair'), ('stair', 'realiz'), ('realiz', 'pack'), ('pack', 'secret'), ('secret', 'ever'), ('ever', 'hire'), ('hire', 'interior'), ('interior', 'decor'), ('decor', 'rock'), ('rock', 'star'), ('star', 'great'), ('great', 'job'), ('job', 'love'), ('love', 'stage'), ('stage', 'music'), ('music', 'artwork'), ('artwork', 'furnitur'), ('furnitur', 'tabl'), ('tabl', 'bit'), ('bit', 'small'), ('small', 'onc'), ('onc', 'two'), ('two', 'glass'), ('glass', 'wine'), ('wine', 'bottl'), ('bottl', 'bread'), ('bread', 'full'), ('full', 'overal'), ('overal', 'place'), ('place', 'look'), ('look', 'incredibleth'), ('incredibleth', 'wait'), ('wait', 'staff'), ('staff', 'look'), ('look', 'like'), ('like', 'individu'), ('individu', 'select'), ('select', 'match'), ('match', 'hip'), ('hip', 'decor'), ('decor', 'unfortun'), ('unfortun', 'seem'), ('seem', 'rush'), ('rush', 'would'), ('would', 'frequent'), ('frequent', 'sever'), ('sever', 'time'), ('time', 'whizz'), ('whizz', 'us'), ('us', 'befor'), ('befor', 'abl'), ('abl', 'catch'), ('catch', 'attent'), ('attent', 'eaten'), ('eaten', 'twice'), ('twice', 'first'), ('first', 'time'), ('time', 'order'), ('order', 'veggi'), ('veggi', 'burger'), ('burger', 'made'), ('made', 'inhous'), ('inhous', 'bf'), ('bf', 'order'), ('order', 'lobster'), ('lobster', 'mac'), ('mac', 'chees'), ('chees', 'extrem'), ('extrem', 'disappoint'), ('disappoint', 'burger'), ('burger', 'wa'), ('wa', 'bad'), ('bad', 'couldnt'), ('couldnt', 'eat'), ('eat', 'tast'), ('tast', 'someon'), ('someon', 'taken'), ('taken', 'saw'), ('saw', 'dust'), ('dust', 'marin'), ('marin', 'mushroom'), ('mushroom', 'sauc'), ('sauc', 'mash'), ('mash', 'patti'), ('patti', 'fri'), ('fri', 'super'), ('super', 'tasti'), ('tasti', 'lobster'), ('lobster', 'mac'), ('mac', 'chees'), ('chees', 'wa'), ('wa', 'soupi'), ('soupi', 'pasta'), ('pasta', 'wa'), ('wa', 'cook'), ('cook', 'nice'), ('nice', 'flavor'), ('flavor', 'cant'), ('cant', 'rememb'), ('rememb', 'order'), ('order', 'second'), ('second', 'time'), ('time', 'think'), ('think', 'wa'), ('wa', 'moder'), ('moder', 'better'), ('better', 'come'), ('come', 'resolut'), ('resolut', 'thi'), ('thi', 'place'), ('place', 'go'), ('go', 'drink'), ('drink', 'eat'), ('eat', 'went'), ('went', 'friend'), ('friend', 'last'), ('last', 'drink'), ('drink', 'blast'), ('blast', 'music'), ('music', 'wa'), ('wa', 'great'), ('great', 'drink'), ('drink', 'great'), ('great', 'bartend'), ('bartend', 'wa'), ('wa', 'surprisingli'), ('surprisingli', 'help'), ('help', 'waiter')]"
930,Ted R.,awvYnkMfZng9mkRiSMU-Dg,3.0,Great ambiance but the food was just okay and somewhat pricey considering that the menu is pretty basic  lacking the creativity and originality of the location and setting  On the other hand the layout and decor are terrific  I introduced the restaurant to a client who felt she was at the center of the hippest part of town  so it worked  Go for drinks later in the evening when the crowd is at its liveliest and the music the loudest,2009-06-12,"Boston, MA","['great', 'ambianc', 'food', 'wa', 'okay', 'somewhat', 'pricey', 'consid', 'menu', 'pretti', 'basic', 'lack', 'creativ', 'origin', 'locat', 'set', 'hand', 'layout', 'decor', 'terrif', 'introduc', 'restaur', 'client', 'felt', 'wa', 'center', 'hippest', 'part', 'town', 'work', 'go', 'drink', 'later', 'even', 'crowd', 'liveliest', 'music', 'loudest']","[('great', 'ambianc'), ('ambianc', 'food'), ('food', 'wa'), ('wa', 'okay'), ('okay', 'somewhat'), ('somewhat', 'pricey'), ('pricey', 'consid'), ('consid', 'menu'), ('menu', 'pretti'), ('pretti', 'basic'), ('basic', 'lack'), ('lack', 'creativ'), ('creativ', 'origin'), ('origin', 'locat'), ('locat', 'set'), ('set', 'hand'), ('hand', 'layout'), ('layout', 'decor'), ('decor', 'terrif'), ('terrif', 'introduc'), ('introduc', 'restaur'), ('restaur', 'client'), ('client', 'felt'), ('felt', 'wa'), ('wa', 'center'), ('center', 'hippest'), ('hippest', 'part'), ('part', 'town'), ('town', 'work'), ('work', 'go'), ('go', 'drink'), ('drink', 'later'), ('later', 'even'), ('even', 'crowd'), ('crowd', 'liveliest'), ('liveliest', 'music'), ('music', 'loudest')]"
931,eliza b.,mwOCgiX4svbD6Pwkwrmtaw,4.0,This is a great place unique and distinctive menu The short rib sandwich is worth every calorie and big enough to split with a friend  Id also recommend the moroccan cigar appetizerDeLish  Check out the outdoor seating on a nice day a great place for groups to meet up or a fab first date  Check the calendar of events for musicStaff is fun and a shout out to IO the bartender sorry I took your lighter  Ill bring a bunch when I visit again,2009-06-20,"East Watertown, MA","['thi', 'great', 'place', 'uniqu', 'distinct', 'menu', 'short', 'rib', 'sandwich', 'worth', 'everi', 'calori', 'big', 'enough', 'split', 'friend', 'id', 'also', 'recommend', 'moroccan', 'cigar', 'appetizerdelish', 'check', 'outdoor', 'seat', 'nice', 'day', 'great', 'place', 'group', 'meet', 'fab', 'first', 'date', 'check', 'calendar', 'event', 'musicstaff', 'fun', 'shout', 'io', 'bartend', 'sorri', 'took', 'lighter', 'ill', 'bring', 'bunch', 'visit']","[('thi', 'great'), ('great', 'place'), ('place', 'uniqu'), ('uniqu', 'distinct'), ('distinct', 'menu'), ('menu', 'short'), ('short', 'rib'), ('rib', 'sandwich'), ('sandwich', 'worth'), ('worth', 'everi'), ('everi', 'calori'), ('calori', 'big'), ('big', 'enough'), ('enough', 'split'), ('split', 'friend'), ('friend', 'id'), ('id', 'also'), ('also', 'recommend'), ('recommend', 'moroccan'), ('moroccan', 'cigar'), ('cigar', 'appetizerdelish'), ('appetizerdelish', 'check'), ('check', 'outdoor'), ('outdoor', 'seat'), ('seat', 'nice'), ('nice', 'day'), ('day', 'great'), ('great', 'place'), ('place', 'group'), ('group', 'meet'), ('meet', 'fab'), ('fab', 'first'), ('first', 'date'), ('date', 'check'), ('check', 'calendar'), ('calendar', 'event'), ('event', 'musicstaff'), ('musicstaff', 'fun'), ('fun', 'shout'), ('shout', 'io'), ('io', 'bartend'), ('bartend', 'sorri'), ('sorri', 'took'), ('took', 'lighter'), ('lighter', 'ill'), ('ill', 'bring'), ('bring', 'bunch'), ('bunch', 'visit')]"
932,jeremy k.,JNgL1vU1BivnSu8ior6iVg,3.0,Decent brunch  Be warned that the tables suck they are way too small  Sit at the bar instead,2009-10-18,"Shreveport, LA","['decent', 'brunch', 'warn', 'tabl', 'suck', 'way', 'small', 'sit', 'bar', 'instead']","[('decent', 'brunch'), ('brunch', 'warn'), ('warn', 'tabl'), ('tabl', 'suck'), ('suck', 'way'), ('way', 'small'), ('small', 'sit'), ('sit', 'bar'), ('bar', 'instead')]"
933,Greg G.,ai12AG3vDUp8kwruS6Adyw,4.0,I was visting family from out of town and it was a pleasant surprise  The steak and beer were excellent  The entertainment was also a lot of fun since it was Salsa dancing night  This was probably more of the happening spots for a Sunday night,2009-10-19,"Buford, GA","['wa', 'vist', 'famili', 'town', 'wa', 'pleasant', 'surpris', 'steak', 'beer', 'excel', 'entertain', 'wa', 'also', 'lot', 'fun', 'sinc', 'wa', 'salsa', 'danc', 'night', 'thi', 'wa', 'probabl', 'happen', 'spot', 'sunday', 'night']","[('wa', 'vist'), ('vist', 'famili'), ('famili', 'town'), ('town', 'wa'), ('wa', 'pleasant'), ('pleasant', 'surpris'), ('surpris', 'steak'), ('steak', 'beer'), ('beer', 'excel'), ('excel', 'entertain'), ('entertain', 'wa'), ('wa', 'also'), ('also', 'lot'), ('lot', 'fun'), ('fun', 'sinc'), ('sinc', 'wa'), ('wa', 'salsa'), ('salsa', 'danc'), ('danc', 'night'), ('night', 'thi'), ('thi', 'wa'), ('wa', 'probabl'), ('probabl', 'happen'), ('happen', 'spot'), ('spot', 'sunday'), ('sunday', 'night')]"
934,Sasha T.,mpVcW9gayNeJm-2mKrlfZA,3.0,Ive been here a handful of times and each time is a different experience  There are a lot of positives  good music on certain nights amazing atmosphere yummy cocktails   I really really wish the rest of the Beehive was as good  Ive eaten there twice  The first time the food was absolutely horrible  Not one person in our group enjoyed their meal  Yesterdays experience was a lot different  My visits were probably a year apart so they must have revamped  My short rib perogies were fantastic  The shrimp was decent and i had a bite of my friends Chicken Picata which was soso  The burger looked amazing and HUGE and the ceviche was yummy  Our server was great got everything 100 right never let our drinks get empty attentive but not overly so  For a group of 8 I was impressed  Unfortunately we had made reservations over a week ago for the burlesque show  They dont guarantee seating in front of the stage and after speaking to a manager they informed me that there would be no tables in front of the stage anyways to make more room for people to stand and watch  We ended up watching the show the reason we went in the first place on a screen that wasnt exactly high quality  But the worst part about it there were plenty of tables in front of the stage  It just left me w a bad taste in my mouth  However once we finished dinner and moved the party down to the lower level we had a much better view and enjoyed the rest of the show  The better quality of food the yummy drinks and the good service the second time around saved this place  I def recommend for drinks not necessarily a show,2009-10-28,"Boston, MA","['ive', 'hand', 'time', 'time', 'differ', 'experi', 'lot', 'posit', 'good', 'music', 'certain', 'night', 'amaz', 'atmospher', 'yummi', 'cocktail', 'realli', 'realli', 'wish', 'rest', 'beehiv', 'wa', 'good', 'ive', 'eaten', 'twice', 'first', 'time', 'food', 'wa', 'absolut', 'horribl', 'one', 'person', 'group', 'enjoy', 'meal', 'yesterday', 'experi', 'wa', 'lot', 'differ', 'visit', 'probabl', 'year', 'apart', 'must', 'revamp', 'short', 'rib', 'perogi', 'fantast', 'shrimp', 'wa', 'decent', 'bite', 'friend', 'chicken', 'picata', 'wa', 'soso', 'burger', 'look', 'amaz', 'huge', 'cevich', 'wa', 'yummi', 'server', 'wa', 'great', 'got', 'everyth', 'num', 'right', 'never', 'let', 'drink', 'get', 'empti', 'attent', 'overli', 'group', 'num', 'wa', 'impress', 'unfortun', 'made', 'reserv', 'week', 'ago', 'burlesqu', 'show', 'dont', 'guarante', 'seat', 'front', 'stage', 'speak', 'manag', 'inform', 'would', 'tabl', 'front', 'stage', 'anyway', 'make', 'room', 'peopl', 'stand', 'watch', 'end', 'watch', 'show', 'reason', 'went', 'first', 'place', 'screen', 'wasnt', 'exactli', 'high', 'qualiti', 'worst', 'part', 'plenti', 'tabl', 'front', 'stage', 'left', 'w', 'bad', 'tast', 'mouth', 'howev', 'onc', 'finish', 'dinner', 'move', 'parti', 'lower', 'level', 'much', 'better', 'view', 'enjoy', 'rest', 'show', 'better', 'qualiti', 'food', 'yummi', 'drink', 'good', 'servic', 'second', 'time', 'around', 'save', 'thi', 'place', 'def', 'recommend', 'drink', 'necessarili', 'show']","[('ive', 'hand'), ('hand', 'time'), ('time', 'time'), ('time', 'differ'), ('differ', 'experi'), ('experi', 'lot'), ('lot', 'posit'), ('posit', 'good'), ('good', 'music'), ('music', 'certain'), ('certain', 'night'), ('night', 'amaz'), ('amaz', 'atmospher'), ('atmospher', 'yummi'), ('yummi', 'cocktail'), ('cocktail', 'realli'), ('realli', 'realli'), ('realli', 'wish'), ('wish', 'rest'), ('rest', 'beehiv'), ('beehiv', 'wa'), ('wa', 'good'), ('good', 'ive'), ('ive', 'eaten'), ('eaten', 'twice'), ('twice', 'first'), ('first', 'time'), ('time', 'food'), ('food', 'wa'), ('wa', 'absolut'), ('absolut', 'horribl'), ('horribl', 'one'), ('one', 'person'), ('person', 'group'), ('group', 'enjoy'), ('enjoy', 'meal'), ('meal', 'yesterday'), ('yesterday', 'experi'), ('experi', 'wa'), ('wa', 'lot'), ('lot', 'differ'), ('differ', 'visit'), ('visit', 'probabl'), ('probabl', 'year'), ('year', 'apart'), ('apart', 'must'), ('must', 'revamp'), ('revamp', 'short'), ('short', 'rib'), ('rib', 'perogi'), ('perogi', 'fantast'), ('fantast', 'shrimp'), ('shrimp', 'wa'), ('wa', 'decent'), ('decent', 'bite'), ('bite', 'friend'), ('friend', 'chicken'), ('chicken', 'picata'), ('picata', 'wa'), ('wa', 'soso'), ('soso', 'burger'), ('burger', 'look'), ('look', 'amaz'), ('amaz', 'huge'), ('huge', 'cevich'), ('cevich', 'wa'), ('wa', 'yummi'), ('yummi', 'server'), ('server', 'wa'), ('wa', 'great'), ('great', 'got'), ('got', 'everyth'), ('everyth', 'num'), ('num', 'right'), ('right', 'never'), ('never', 'let'), ('let', 'drink'), ('drink', 'get'), ('get', 'empti'), ('empti', 'attent'), ('attent', 'overli'), ('overli', 'group'), ('group', 'num'), ('num', 'wa'), ('wa', 'impress'), ('impress', 'unfortun'), ('unfortun', 'made'), ('made', 'reserv'), ('reserv', 'week'), ('week', 'ago'), ('ago', 'burlesqu'), ('burlesqu', 'show'), ('show', 'dont'), ('dont', 'guarante'), ('guarante', 'seat'), ('seat', 'front'), ('front', 'stage'), ('stage', 'speak'), ('speak', 'manag'), ('manag', 'inform'), ('inform', 'would'), ('would', 'tabl'), ('tabl', 'front'), ('front', 'stage'), ('stage', 'anyway'), ('anyway', 'make'), ('make', 'room'), ('room', 'peopl'), ('peopl', 'stand'), ('stand', 'watch'), ('watch', 'end'), ('end', 'watch'), ('watch', 'show'), ('show', 'reason'), ('reason', 'went'), ('went', 'first'), ('first', 'place'), ('place', 'screen'), ('screen', 'wasnt'), ('wasnt', 'exactli'), ('exactli', 'high'), ('high', 'qualiti'), ('qualiti', 'worst'), ('worst', 'part'), ('part', 'plenti'), ('plenti', 'tabl'), ('tabl', 'front'), ('front', 'stage'), ('stage', 'left'), ('left', 'w'), ('w', 'bad'), ('bad', 'tast'), ('tast', 'mouth'), ('mouth', 'howev'), ('howev', 'onc'), ('onc', 'finish'), ('finish', 'dinner'), ('dinner', 'move'), ('move', 'parti'), ('parti', 'lower'), ('lower', 'level'), ('level', 'much'), ('much', 'better'), ('better', 'view'), ('view', 'enjoy'), ('enjoy', 'rest'), ('rest', 'show'), ('show', 'better'), ('better', 'qualiti'), ('qualiti', 'food'), ('food', 'yummi'), ('yummi', 'drink'), ('drink', 'good'), ('good', 'servic'), ('servic', 'second'), ('second', 'time'), ('time', 'around'), ('around', 'save'), ('save', 'thi'), ('thi', 'place'), ('place', 'def'), ('def', 'recommend'), ('recommend', 'drink'), ('drink', 'necessarili'), ('necessarili', 'show')]"
935,Annette M.,p9FSkPKczdic4Ymvd-gW6g,5.0,Saturday brunch is equally awesome The staff is friendly and helpful the drinks are great and the food is still fantastic Get the short rib grilled cheese if you have not tried it yet  I want one now,2009-12-09,"New Durham, NH","['saturday', 'brunch', 'equal', 'awesom', 'staff', 'friendli', 'help', 'drink', 'great', 'food', 'still', 'fantast', 'get', 'short', 'rib', 'grill', 'chees', 'tri', 'yet', 'want', 'one']","[('saturday', 'brunch'), ('brunch', 'equal'), ('equal', 'awesom'), ('awesom', 'staff'), ('staff', 'friendli'), ('friendli', 'help'), ('help', 'drink'), ('drink', 'great'), ('great', 'food'), ('food', 'still'), ('still', 'fantast'), ('fantast', 'get'), ('get', 'short'), ('short', 'rib'), ('rib', 'grill'), ('grill', 'chees'), ('chees', 'tri'), ('tri', 'yet'), ('yet', 'want'), ('want', 'one')]"
936,Mary P.,yjeaN3Tn5i3Nk5Hy35rP9g,4.0,So this place is getting 4 stars because I havent had the food yet  It deserves the 4 stars thus far because he vibe was great the live music was fabulous and bar service was outstanding  Both times Ive been I sat at the bar  The bartenders were very attentive and made great suggestions on drinks  Definitely a great place to meet people,2011-01-29,"Boston, MA","['thi', 'place', 'get', 'num', 'star', 'becaus', 'havent', 'food', 'yet', 'deserv', 'num', 'star', 'thu', 'far', 'becaus', 'vibe', 'wa', 'great', 'live', 'music', 'wa', 'fabul', 'bar', 'servic', 'wa', 'outstand', 'time', 'ive', 'sat', 'bar', 'bartend', 'veri', 'attent', 'made', 'great', 'suggest', 'drink', 'definit', 'great', 'place', 'meet', 'peopl']","[('thi', 'place'), ('place', 'get'), ('get', 'num'), ('num', 'star'), ('star', 'becaus'), ('becaus', 'havent'), ('havent', 'food'), ('food', 'yet'), ('yet', 'deserv'), ('deserv', 'num'), ('num', 'star'), ('star', 'thu'), ('thu', 'far'), ('far', 'becaus'), ('becaus', 'vibe'), ('vibe', 'wa'), ('wa', 'great'), ('great', 'live'), ('live', 'music'), ('music', 'wa'), ('wa', 'fabul'), ('fabul', 'bar'), ('bar', 'servic'), ('servic', 'wa'), ('wa', 'outstand'), ('outstand', 'time'), ('time', 'ive'), ('ive', 'sat'), ('sat', 'bar'), ('bar', 'bartend'), ('bartend', 'veri'), ('veri', 'attent'), ('attent', 'made'), ('made', 'great'), ('great', 'suggest'), ('suggest', 'drink'), ('drink', 'definit'), ('definit', 'great'), ('great', 'place'), ('place', 'meet'), ('meet', 'peopl')]"
