,Author,ReviewID,Overall,Content,Date,Author_Location,Unigrams,bigrams
1148,Kirk S.,irzZj6bcm_7Eum8tENeF7Q,1.0,This place is part of the Hilton hotel and way more expensive than the Yelp price range suggests  Roomservice food at roomservice prices,2013-09-03,"Roswell, GA","['thi', 'place', 'part', 'hilton', 'hotel', 'way', 'expens', 'yelp', 'price', 'rang', 'suggest', 'roomservic', 'food', 'roomservic', 'price']","[('thi', 'place'), ('place', 'part'), ('part', 'hilton'), ('hilton', 'hotel'), ('hotel', 'way'), ('way', 'expens'), ('expens', 'yelp'), ('yelp', 'price'), ('price', 'rang'), ('rang', 'suggest'), ('suggest', 'roomservic'), ('roomservic', 'food'), ('food', 'roomservic'), ('roomservic', 'price')]"
1149,Jonathan B.,JsTjIcOcpQvI8Y7PISu9fQ,5.0,Must Must Must stop Especially if military and definitely if Marine Corps This is one of  our own who made it big but did it right Food is phenomenal Staff is extraordinary,2013-09-02,"Stafford, VA","['must', 'must', 'must', 'stop', 'especi', 'militari', 'definit', 'marin', 'corp', 'thi', 'one', 'made', 'big', 'right', 'food', 'phenomen', 'staff', 'extraordinari']","[('must', 'must'), ('must', 'must'), ('must', 'stop'), ('stop', 'especi'), ('especi', 'militari'), ('militari', 'definit'), ('definit', 'marin'), ('marin', 'corp'), ('corp', 'thi'), ('thi', 'one'), ('one', 'made'), ('made', 'big'), ('big', 'right'), ('right', 'food'), ('food', 'phenomen'), ('phenomen', 'staff'), ('staff', 'extraordinari')]"
1150,Rene W.,Igv0WC1tl3cj2gj2RSVJew,3.0,My food was good loved the texture and flavor The Lüke Salad was a bit too salty My partners food was a bit on the blend side the bratwurst was huge but not very flavorful The Service was great the atmosphere was awesome also,2012-09-10,"Sherman Oaks, CA","['food', 'wa', 'good', 'love', 'textur', 'flavor', 'lüke', 'salad', 'wa', 'bit', 'salti', 'partner', 'food', 'wa', 'bit', 'blend', 'side', 'bratwurst', 'wa', 'huge', 'veri', 'flavor', 'servic', 'wa', 'great', 'atmospher', 'wa', 'awesom', 'also']","[('food', 'wa'), ('wa', 'good'), ('good', 'love'), ('love', 'textur'), ('textur', 'flavor'), ('flavor', 'lüke'), ('lüke', 'salad'), ('salad', 'wa'), ('wa', 'bit'), ('bit', 'salti'), ('salti', 'partner'), ('partner', 'food'), ('food', 'wa'), ('wa', 'bit'), ('bit', 'blend'), ('blend', 'side'), ('side', 'bratwurst'), ('bratwurst', 'wa'), ('wa', 'huge'), ('huge', 'veri'), ('veri', 'flavor'), ('flavor', 'servic'), ('servic', 'wa'), ('wa', 'great'), ('great', 'atmospher'), ('atmospher', 'wa'), ('wa', 'awesom'), ('awesom', 'also')]"
1151,Jill B.,DVtDATQTKKF4feuyWyCHAw,4.0,Service and oysters are fantastic Shrimp and grits are top notch,2012-09-09,"Alexandria, VA","['servic', 'oyster', 'fantast', 'shrimp', 'grit', 'top', 'notch']","[('servic', 'oyster'), ('oyster', 'fantast'), ('fantast', 'shrimp'), ('shrimp', 'grit'), ('grit', 'top'), ('top', 'notch')]"
1152,Leo V.,b9XJY-PyrgxQwhRuwSirKw,5.0,Had the chicken for dinner and Creme brûlée for desert Both were fantastic Best meal Ive had on this business trip,2013-09-01,"Mobile, AL","['chicken', 'dinner', 'creme', 'brûlée', 'desert', 'fantast', 'best', 'meal', 'ive', 'thi', 'busi', 'trip']","[('chicken', 'dinner'), ('dinner', 'creme'), ('creme', 'brûlée'), ('brûlée', 'desert'), ('desert', 'fantast'), ('fantast', 'best'), ('best', 'meal'), ('meal', 'ive'), ('ive', 'thi'), ('thi', 'busi'), ('busi', 'trip')]"
1153,Betty W.,cVgE0o-pYlZT5qw3f9iqXA,5.0,Its been an entire year since I ate at this restaurant and I am still as rhapsodic over the food as I was the first time We stayed at the Hilton and while famished decided to wander down here for breakfast That proved to change the game for the entire trip The first day I cant even remember what I had but it was delicious Came back later that afternoon and had the Baked Oysters ordered them again later that night and then the next day and on the last day I had what could possibly be the best dish Ive ever had Eggs in a JarOH MY GAWD I still gaze at the picture I took of it fondly ever saw often Then to top it off everytime we went the servers were amazing especially the last time where we had this young gentleman server whos name I cannot remember but he looked like a young Leonardo DiCaprio ie hot and had the most amazing cajun accent which made him even hotter i want to get on a plane right now just to come back here again,2013-07-01,"Newark, NJ","['entir', 'year', 'sinc', 'ate', 'thi', 'restaur', 'still', 'rhapsod', 'food', 'wa', 'first', 'time', 'stay', 'hilton', 'famish', 'decid', 'wander', 'breakfast', 'prove', 'chang', 'game', 'entir', 'trip', 'first', 'day', 'cant', 'even', 'rememb', 'wa', 'delici', 'came', 'back', 'later', 'afternoon', 'bake', 'oyster', 'order', 'later', 'night', 'next', 'day', 'last', 'day', 'could', 'possibl', 'best', 'dish', 'ive', 'ever', 'egg', 'jaroh', 'gawd', 'still', 'gaze', 'pictur', 'took', 'fondli', 'ever', 'saw', 'often', 'top', 'everytim', 'went', 'server', 'amaz', 'especi', 'last', 'time', 'thi', 'young', 'gentleman', 'server', 'name', 'cannot', 'rememb', 'look', 'like', 'young', 'leonardo', 'dicaprio', 'ie', 'hot', 'amaz', 'cajun', 'accent', 'made', 'even', 'hotter', 'want', 'get', 'plane', 'right', 'come', 'back']","[('entir', 'year'), ('year', 'sinc'), ('sinc', 'ate'), ('ate', 'thi'), ('thi', 'restaur'), ('restaur', 'still'), ('still', 'rhapsod'), ('rhapsod', 'food'), ('food', 'wa'), ('wa', 'first'), ('first', 'time'), ('time', 'stay'), ('stay', 'hilton'), ('hilton', 'famish'), ('famish', 'decid'), ('decid', 'wander'), ('wander', 'breakfast'), ('breakfast', 'prove'), ('prove', 'chang'), ('chang', 'game'), ('game', 'entir'), ('entir', 'trip'), ('trip', 'first'), ('first', 'day'), ('day', 'cant'), ('cant', 'even'), ('even', 'rememb'), ('rememb', 'wa'), ('wa', 'delici'), ('delici', 'came'), ('came', 'back'), ('back', 'later'), ('later', 'afternoon'), ('afternoon', 'bake'), ('bake', 'oyster'), ('oyster', 'order'), ('order', 'later'), ('later', 'night'), ('night', 'next'), ('next', 'day'), ('day', 'last'), ('last', 'day'), ('day', 'could'), ('could', 'possibl'), ('possibl', 'best'), ('best', 'dish'), ('dish', 'ive'), ('ive', 'ever'), ('ever', 'egg'), ('egg', 'jaroh'), ('jaroh', 'gawd'), ('gawd', 'still'), ('still', 'gaze'), ('gaze', 'pictur'), ('pictur', 'took'), ('took', 'fondli'), ('fondli', 'ever'), ('ever', 'saw'), ('saw', 'often'), ('often', 'top'), ('top', 'everytim'), ('everytim', 'went'), ('went', 'server'), ('server', 'amaz'), ('amaz', 'especi'), ('especi', 'last'), ('last', 'time'), ('time', 'thi'), ('thi', 'young'), ('young', 'gentleman'), ('gentleman', 'server'), ('server', 'name'), ('name', 'cannot'), ('cannot', 'rememb'), ('rememb', 'look'), ('look', 'like'), ('like', 'young'), ('young', 'leonardo'), ('leonardo', 'dicaprio'), ('dicaprio', 'ie'), ('ie', 'hot'), ('hot', 'amaz'), ('amaz', 'cajun'), ('cajun', 'accent'), ('accent', 'made'), ('made', 'even'), ('even', 'hotter'), ('hotter', 'want'), ('want', 'get'), ('get', 'plane'), ('plane', 'right'), ('right', 'come'), ('come', 'back')]"
1154,James D.,Um1VAeR5ruDM8asbuSYwcw,4.0,I ate here twice in the span of a week The choucroute and moules et frites were great very very good fries I would definitely recommend to others,2009-02-25,"Chicago, IL","['ate', 'twice', 'span', 'week', 'choucrout', 'moul', 'et', 'frite', 'great', 'veri', 'veri', 'good', 'fri', 'would', 'definit', 'recommend']","[('ate', 'twice'), ('twice', 'span'), ('span', 'week'), ('week', 'choucrout'), ('choucrout', 'moul'), ('moul', 'et'), ('et', 'frite'), ('frite', 'great'), ('great', 'veri'), ('veri', 'veri'), ('veri', 'good'), ('good', 'fri'), ('fri', 'would'), ('would', 'definit'), ('definit', 'recommend')]"
1155,Kelly B.,JYGffe985RKF7Xx5dh62GQ,3.0,The food was good but overall the experience was average  I ordered the shrimp and grits with lump crab and it was good It had a nice flavor cajun that wasnt too spicy  cooked in lots of butter but honestly the grits were my favorite part  The boyfriend ordered the fried chicken and waffles  On their own the chicken and waffles were okay but overall I was not a fan  The syrup had a weird sweet licorice flavor to it and was really unpleasant but my boyfriend loved it so who knows,2010-12-11,"Austin, TX","['food', 'wa', 'good', 'overal', 'experi', 'wa', 'averag', 'order', 'shrimp', 'grit', 'lump', 'crab', 'wa', 'good', 'nice', 'flavor', 'cajun', 'wasnt', 'spici', 'cook', 'lot', 'butter', 'honestli', 'grit', 'favorit', 'part', 'boyfriend', 'order', 'fri', 'chicken', 'waffl', 'chicken', 'waffl', 'okay', 'overal', 'wa', 'fan', 'syrup', 'weird', 'sweet', 'licoric', 'flavor', 'wa', 'realli', 'unpleas', 'boyfriend', 'love', 'know']","[('food', 'wa'), ('wa', 'good'), ('good', 'overal'), ('overal', 'experi'), ('experi', 'wa'), ('wa', 'averag'), ('averag', 'order'), ('order', 'shrimp'), ('shrimp', 'grit'), ('grit', 'lump'), ('lump', 'crab'), ('crab', 'wa'), ('wa', 'good'), ('good', 'nice'), ('nice', 'flavor'), ('flavor', 'cajun'), ('cajun', 'wasnt'), ('wasnt', 'spici'), ('spici', 'cook'), ('cook', 'lot'), ('lot', 'butter'), ('butter', 'honestli'), ('honestli', 'grit'), ('grit', 'favorit'), ('favorit', 'part'), ('part', 'boyfriend'), ('boyfriend', 'order'), ('order', 'fri'), ('fri', 'chicken'), ('chicken', 'waffl'), ('waffl', 'chicken'), ('chicken', 'waffl'), ('waffl', 'okay'), ('okay', 'overal'), ('overal', 'wa'), ('wa', 'fan'), ('fan', 'syrup'), ('syrup', 'weird'), ('weird', 'sweet'), ('sweet', 'licoric'), ('licoric', 'flavor'), ('flavor', 'wa'), ('wa', 'realli'), ('realli', 'unpleas'), ('unpleas', 'boyfriend'), ('boyfriend', 'love'), ('love', 'know')]"
1156,Michelle A.,P5Mww9I6tFMs0N-2m5W3lQ,5.0,They have fifty cent oysters from 36 And one of the best burgers and fries my boyfriend and I have ever had Simple ingredients elevated to something sublime Get some oysters and split the burger and fries and youve just eaten at one of the best restaurants in New Orleans on the cheap The service was friendly and impeccable,2011-02-02,"Kansas City, MO","['fifti', 'cent', 'oyster', 'num', 'one', 'best', 'burger', 'fri', 'boyfriend', 'ever', 'simpl', 'ingredi', 'elev', 'someth', 'sublim', 'get', 'oyster', 'split', 'burger', 'fri', 'youv', 'eaten', 'one', 'best', 'restaur', 'new', 'orlean', 'cheap', 'servic', 'wa', 'friendli', 'impecc']","[('fifti', 'cent'), ('cent', 'oyster'), ('oyster', 'num'), ('num', 'one'), ('one', 'best'), ('best', 'burger'), ('burger', 'fri'), ('fri', 'boyfriend'), ('boyfriend', 'ever'), ('ever', 'simpl'), ('simpl', 'ingredi'), ('ingredi', 'elev'), ('elev', 'someth'), ('someth', 'sublim'), ('sublim', 'get'), ('get', 'oyster'), ('oyster', 'split'), ('split', 'burger'), ('burger', 'fri'), ('fri', 'youv'), ('youv', 'eaten'), ('eaten', 'one'), ('one', 'best'), ('best', 'restaur'), ('restaur', 'new'), ('new', 'orlean'), ('orlean', 'cheap'), ('cheap', 'servic'), ('servic', 'wa'), ('wa', 'friendli'), ('friendli', 'impecc')]"
1157,Brodie B.,fde5_9xfBYA_SH-OAai00Q,4.0,Kind of pricey but the service and food were awesome,2011-02-08,"Marietta, GA","['kind', 'pricey', 'servic', 'food', 'awesom']","[('kind', 'pricey'), ('pricey', 'servic'), ('servic', 'food'), ('food', 'awesom')]"
1158,Lucy S.,3nK_tJNk_kS_UGQMbezadQ,3.0,I had the Monday special a fried pork chop with polenta and wilted greens The wilted greens are the southern kindbitter and vaguely smoky  They serve the mains in these cast iron camp dishes  We also had the roasted beet salad and a cup of mozzo ball soup to share  All of this was good but HEAVY  I felt sort of dizzy after That might also have something to do with the fact that this was one of the loudest restaurants I have ever been to in my life My bf was a big fan of the windowed kitchenhe was rapt in his mancrushes on all the chefs working the line Lots of flamecooked stuff in there Romantic this dinner was not,2011-03-17,"Iowa City, IA","['monday', 'special', 'fri', 'pork', 'chop', 'polenta', 'wilt', 'green', 'wilt', 'green', 'southern', 'kindbitt', 'vagu', 'smoki', 'serv', 'main', 'cast', 'iron', 'camp', 'dish', 'also', 'roast', 'beet', 'salad', 'cup', 'mozzo', 'ball', 'soup', 'share', 'thi', 'wa', 'good', 'heavi', 'felt', 'sort', 'dizzi', 'might', 'also', 'someth', 'fact', 'thi', 'wa', 'one', 'loudest', 'restaur', 'ever', 'life', 'bf', 'wa', 'big', 'fan', 'window', 'kitchenh', 'wa', 'rapt', 'hi', 'mancrush', 'chef', 'work', 'line', 'lot', 'flamecook', 'stuff', 'romant', 'thi', 'dinner', 'wa']","[('monday', 'special'), ('special', 'fri'), ('fri', 'pork'), ('pork', 'chop'), ('chop', 'polenta'), ('polenta', 'wilt'), ('wilt', 'green'), ('green', 'wilt'), ('wilt', 'green'), ('green', 'southern'), ('southern', 'kindbitt'), ('kindbitt', 'vagu'), ('vagu', 'smoki'), ('smoki', 'serv'), ('serv', 'main'), ('main', 'cast'), ('cast', 'iron'), ('iron', 'camp'), ('camp', 'dish'), ('dish', 'also'), ('also', 'roast'), ('roast', 'beet'), ('beet', 'salad'), ('salad', 'cup'), ('cup', 'mozzo'), ('mozzo', 'ball'), ('ball', 'soup'), ('soup', 'share'), ('share', 'thi'), ('thi', 'wa'), ('wa', 'good'), ('good', 'heavi'), ('heavi', 'felt'), ('felt', 'sort'), ('sort', 'dizzi'), ('dizzi', 'might'), ('might', 'also'), ('also', 'someth'), ('someth', 'fact'), ('fact', 'thi'), ('thi', 'wa'), ('wa', 'one'), ('one', 'loudest'), ('loudest', 'restaur'), ('restaur', 'ever'), ('ever', 'life'), ('life', 'bf'), ('bf', 'wa'), ('wa', 'big'), ('big', 'fan'), ('fan', 'window'), ('window', 'kitchenh'), ('kitchenh', 'wa'), ('wa', 'rapt'), ('rapt', 'hi'), ('hi', 'mancrush'), ('mancrush', 'chef'), ('chef', 'work'), ('work', 'line'), ('line', 'lot'), ('lot', 'flamecook'), ('flamecook', 'stuff'), ('stuff', 'romant'), ('romant', 'thi'), ('thi', 'dinner'), ('dinner', 'wa')]"
1159,Caroline G.,QgsnkdhjUWL9-GDT6rqrdA,4.0,Always up for trying a John Besh restaurant so came here with a friend during NOLA Restaurant Week Ambiance was nice very relaxed and everyone seemed to be enjoying themselves It almost felt like you were in a big kitchen but in a good way We ordered off the Restaurant week choose 3 courses menu I had the crab  corn bisque to start not that impressed followed by a stuffed shrimp entree I cant remember the name but it was SO yummy The waitress said that they had taken it off the regular menu for some reasonno idea why and ended it with the bread pudding its hard to go wrong with this in my heartwe kind of have a love affair bread pudding and I Absolutely decadent Overall I was happy and would return,2011-10-14,"New Orleans, LA","['alway', 'tri', 'john', 'besh', 'restaur', 'came', 'friend', 'dure', 'nola', 'restaur', 'week', 'ambianc', 'wa', 'nice', 'veri', 'relax', 'everyon', 'seem', 'enjoy', 'themselv', 'almost', 'felt', 'like', 'big', 'kitchen', 'good', 'way', 'order', 'restaur', 'week', 'choos', 'num', 'cours', 'menu', 'crab', 'corn', 'bisqu', 'start', 'impress', 'follow', 'stuf', 'shrimp', 'entre', 'cant', 'rememb', 'name', 'wa', 'yummi', 'waitress', 'said', 'taken', 'regular', 'menu', 'reasonno', 'idea', 'whi', 'end', 'bread', 'pud', 'hard', 'go', 'wrong', 'thi', 'heartw', 'kind', 'love', 'affair', 'bread', 'pud', 'absolut', 'decad', 'overal', 'wa', 'happi', 'would', 'return']","[('alway', 'tri'), ('tri', 'john'), ('john', 'besh'), ('besh', 'restaur'), ('restaur', 'came'), ('came', 'friend'), ('friend', 'dure'), ('dure', 'nola'), ('nola', 'restaur'), ('restaur', 'week'), ('week', 'ambianc'), ('ambianc', 'wa'), ('wa', 'nice'), ('nice', 'veri'), ('veri', 'relax'), ('relax', 'everyon'), ('everyon', 'seem'), ('seem', 'enjoy'), ('enjoy', 'themselv'), ('themselv', 'almost'), ('almost', 'felt'), ('felt', 'like'), ('like', 'big'), ('big', 'kitchen'), ('kitchen', 'good'), ('good', 'way'), ('way', 'order'), ('order', 'restaur'), ('restaur', 'week'), ('week', 'choos'), ('choos', 'num'), ('num', 'cours'), ('cours', 'menu'), ('menu', 'crab'), ('crab', 'corn'), ('corn', 'bisqu'), ('bisqu', 'start'), ('start', 'impress'), ('impress', 'follow'), ('follow', 'stuf'), ('stuf', 'shrimp'), ('shrimp', 'entre'), ('entre', 'cant'), ('cant', 'rememb'), ('rememb', 'name'), ('name', 'wa'), ('wa', 'yummi'), ('yummi', 'waitress'), ('waitress', 'said'), ('said', 'taken'), ('taken', 'regular'), ('regular', 'menu'), ('menu', 'reasonno'), ('reasonno', 'idea'), ('idea', 'whi'), ('whi', 'end'), ('end', 'bread'), ('bread', 'pud'), ('pud', 'hard'), ('hard', 'go'), ('go', 'wrong'), ('wrong', 'thi'), ('thi', 'heartw'), ('heartw', 'kind'), ('kind', 'love'), ('love', 'affair'), ('affair', 'bread'), ('bread', 'pud'), ('pud', 'absolut'), ('absolut', 'decad'), ('decad', 'overal'), ('overal', 'wa'), ('wa', 'happi'), ('happi', 'would'), ('would', 'return')]"
1160,Jon B.,feFHkWM6Z-gbnSW6hqD3jA,3.0,We had a mixed experience here  One dish was good enough to warrant our return  One of them was good and the other tasty but missed the mark There are two areas  the bar and a separate quieter dining area  The bar was crazy busy and deafening  Luckily wed made OpenTable reservations so we were able to get seated  Unfortunately it was in the bar area  When I asked the hostess about eating in the quieter area she said there was a wait didnt say how long and pretty much indicated that our table would be in the bar  At first she sat us at a dirty table  We were immediately moved to a ready table after I complained  Minutes later we saw the couple that came in after us seated in the dining area  WTFThe Food we ordered the Flamenkuche  an Alsatian onion tart for a starter  This is one of the best things weve had anywhere  Piled high with caramelized onions rich cheese crispy pork and a beautiful crunchy crust  It was too rich to finish  definitely too much for two people  We ordered the shrimp and grits jumbo shrimp en cocotte and a shrimpblue crab ettoufee     The shrimpgrits had a great flavor but the kitchen was heavyhanded with the salt  I like salty but this was almost excessive  The dish couldve used 30 more grits and 30 less salt and it wouldve been greatThe shrimpblue crab ettoufee was served over pasta along with what seemed like melted butter not much of a real sauce  we didnt taste the fennel  The seafood in it was excellent but there wasnt any balance to the dish  nothing to offset the richnessWe ordered a fig tart and got a cold apple one instead almost seemed stale  Not a good tart at all  When we asked the waiter about it  he said they didnt have the fig tart  He comped  a couple of our drinks to make up for the dessert  worked out well but why dont they take the fig tart off of the menuThis should be a fourstar review except for the screw up with the dessert the lackluster hostess skills and the mediocre ettoufee,2011-11-10,"Austin, TX","['mix', 'experi', 'one', 'dish', 'wa', 'good', 'enough', 'warrant', 'return', 'one', 'wa', 'good', 'tasti', 'miss', 'mark', 'two', 'area', 'bar', 'separ', 'quieter', 'dine', 'area', 'bar', 'wa', 'crazi', 'busi', 'deafen', 'luckili', 'wed', 'made', 'opent', 'reserv', 'abl', 'get', 'seat', 'unfortun', 'wa', 'bar', 'area', 'ask', 'hostess', 'eat', 'quieter', 'area', 'said', 'wa', 'wait', 'didnt', 'say', 'long', 'pretti', 'much', 'indic', 'tabl', 'would', 'bar', 'first', 'sat', 'us', 'dirti', 'tabl', 'immedi', 'move', 'readi', 'tabl', 'complain', 'minut', 'later', 'saw', 'coupl', 'came', 'us', 'seat', 'dine', 'area', 'wtfthe', 'food', 'order', 'flamenkuch', 'alsatian', 'onion', 'tart', 'starter', 'thi', 'one', 'best', 'thing', 'weve', 'anywher', 'pile', 'high', 'caramel', 'onion', 'rich', 'chees', 'crispi', 'pork', 'beauti', 'crunchi', 'crust', 'wa', 'rich', 'finish', 'definit', 'much', 'two', 'peopl', 'order', 'shrimp', 'grit', 'jumbo', 'shrimp', 'en', 'cocott', 'shrimpblu', 'crab', 'ettoufe', 'shrimpgrit', 'great', 'flavor', 'kitchen', 'wa', 'heavyhand', 'salt', 'like', 'salti', 'thi', 'wa', 'almost', 'excess', 'dish', 'couldv', 'use', 'num', 'grit', 'num', 'less', 'salt', 'wouldv', 'greatth', 'shrimpblu', 'crab', 'ettoufe', 'wa', 'serv', 'pasta', 'along', 'seem', 'like', 'melt', 'butter', 'much', 'real', 'sauc', 'didnt', 'tast', 'fennel', 'seafood', 'wa', 'excel', 'wasnt', 'ani', 'balanc', 'dish', 'noth', 'offset', 'richnessw', 'order', 'fig', 'tart', 'got', 'cold', 'appl', 'one', 'instead', 'almost', 'seem', 'stale', 'good', 'tart', 'ask', 'waiter', 'said', 'didnt', 'fig', 'tart', 'comp', 'coupl', 'drink', 'make', 'dessert', 'work', 'well', 'whi', 'dont', 'take', 'fig', 'tart', 'menuthi', 'fourstar', 'review', 'except', 'screw', 'dessert', 'lacklust', 'hostess', 'skill', 'mediocr', 'ettoufe']","[('mix', 'experi'), ('experi', 'one'), ('one', 'dish'), ('dish', 'wa'), ('wa', 'good'), ('good', 'enough'), ('enough', 'warrant'), ('warrant', 'return'), ('return', 'one'), ('one', 'wa'), ('wa', 'good'), ('good', 'tasti'), ('tasti', 'miss'), ('miss', 'mark'), ('mark', 'two'), ('two', 'area'), ('area', 'bar'), ('bar', 'separ'), ('separ', 'quieter'), ('quieter', 'dine'), ('dine', 'area'), ('area', 'bar'), ('bar', 'wa'), ('wa', 'crazi'), ('crazi', 'busi'), ('busi', 'deafen'), ('deafen', 'luckili'), ('luckili', 'wed'), ('wed', 'made'), ('made', 'opent'), ('opent', 'reserv'), ('reserv', 'abl'), ('abl', 'get'), ('get', 'seat'), ('seat', 'unfortun'), ('unfortun', 'wa'), ('wa', 'bar'), ('bar', 'area'), ('area', 'ask'), ('ask', 'hostess'), ('hostess', 'eat'), ('eat', 'quieter'), ('quieter', 'area'), ('area', 'said'), ('said', 'wa'), ('wa', 'wait'), ('wait', 'didnt'), ('didnt', 'say'), ('say', 'long'), ('long', 'pretti'), ('pretti', 'much'), ('much', 'indic'), ('indic', 'tabl'), ('tabl', 'would'), ('would', 'bar'), ('bar', 'first'), ('first', 'sat'), ('sat', 'us'), ('us', 'dirti'), ('dirti', 'tabl'), ('tabl', 'immedi'), ('immedi', 'move'), ('move', 'readi'), ('readi', 'tabl'), ('tabl', 'complain'), ('complain', 'minut'), ('minut', 'later'), ('later', 'saw'), ('saw', 'coupl'), ('coupl', 'came'), ('came', 'us'), ('us', 'seat'), ('seat', 'dine'), ('dine', 'area'), ('area', 'wtfthe'), ('wtfthe', 'food'), ('food', 'order'), ('order', 'flamenkuch'), ('flamenkuch', 'alsatian'), ('alsatian', 'onion'), ('onion', 'tart'), ('tart', 'starter'), ('starter', 'thi'), ('thi', 'one'), ('one', 'best'), ('best', 'thing'), ('thing', 'weve'), ('weve', 'anywher'), ('anywher', 'pile'), ('pile', 'high'), ('high', 'caramel'), ('caramel', 'onion'), ('onion', 'rich'), ('rich', 'chees'), ('chees', 'crispi'), ('crispi', 'pork'), ('pork', 'beauti'), ('beauti', 'crunchi'), ('crunchi', 'crust'), ('crust', 'wa'), ('wa', 'rich'), ('rich', 'finish'), ('finish', 'definit'), ('definit', 'much'), ('much', 'two'), ('two', 'peopl'), ('peopl', 'order'), ('order', 'shrimp'), ('shrimp', 'grit'), ('grit', 'jumbo'), ('jumbo', 'shrimp'), ('shrimp', 'en'), ('en', 'cocott'), ('cocott', 'shrimpblu'), ('shrimpblu', 'crab'), ('crab', 'ettoufe'), ('ettoufe', 'shrimpgrit'), ('shrimpgrit', 'great'), ('great', 'flavor'), ('flavor', 'kitchen'), ('kitchen', 'wa'), ('wa', 'heavyhand'), ('heavyhand', 'salt'), ('salt', 'like'), ('like', 'salti'), ('salti', 'thi'), ('thi', 'wa'), ('wa', 'almost'), ('almost', 'excess'), ('excess', 'dish'), ('dish', 'couldv'), ('couldv', 'use'), ('use', 'num'), ('num', 'grit'), ('grit', 'num'), ('num', 'less'), ('less', 'salt'), ('salt', 'wouldv'), ('wouldv', 'greatth'), ('greatth', 'shrimpblu'), ('shrimpblu', 'crab'), ('crab', 'ettoufe'), ('ettoufe', 'wa'), ('wa', 'serv'), ('serv', 'pasta'), ('pasta', 'along'), ('along', 'seem'), ('seem', 'like'), ('like', 'melt'), ('melt', 'butter'), ('butter', 'much'), ('much', 'real'), ('real', 'sauc'), ('sauc', 'didnt'), ('didnt', 'tast'), ('tast', 'fennel'), ('fennel', 'seafood'), ('seafood', 'wa'), ('wa', 'excel'), ('excel', 'wasnt'), ('wasnt', 'ani'), ('ani', 'balanc'), ('balanc', 'dish'), ('dish', 'noth'), ('noth', 'offset'), ('offset', 'richnessw'), ('richnessw', 'order'), ('order', 'fig'), ('fig', 'tart'), ('tart', 'got'), ('got', 'cold'), ('cold', 'appl'), ('appl', 'one'), ('one', 'instead'), ('instead', 'almost'), ('almost', 'seem'), ('seem', 'stale'), ('stale', 'good'), ('good', 'tart'), ('tart', 'ask'), ('ask', 'waiter'), ('waiter', 'said'), ('said', 'didnt'), ('didnt', 'fig'), ('fig', 'tart'), ('tart', 'comp'), ('comp', 'coupl'), ('coupl', 'drink'), ('drink', 'make'), ('make', 'dessert'), ('dessert', 'work'), ('work', 'well'), ('well', 'whi'), ('whi', 'dont'), ('dont', 'take'), ('take', 'fig'), ('fig', 'tart'), ('tart', 'menuthi'), ('menuthi', 'fourstar'), ('fourstar', 'review'), ('review', 'except'), ('except', 'screw'), ('screw', 'dessert'), ('dessert', 'lacklust'), ('lacklust', 'hostess'), ('hostess', 'skill'), ('skill', 'mediocr'), ('mediocr', 'ettoufe')]"
1161,Scott L.,peup6aK7jW0S9KLVIM9UBw,4.0,Loved the atmosphere you can have a drink and get lost for a while Just had the oysters and a beer but will be back,2011-12-11,"Tampa, FL","['love', 'atmospher', 'drink', 'get', 'lost', 'oyster', 'beer', 'back']","[('love', 'atmospher'), ('atmospher', 'drink'), ('drink', 'get'), ('get', 'lost'), ('lost', 'oyster'), ('oyster', 'beer'), ('beer', 'back')]"
1162,PJ M.,I8GXTwOPW6bzFug1bLyQEQ,5.0,Our waiter was awesome The food was awesome Our favorite restaurant that we tried when we went to New Orleans,2012-02-10,"Houston, TX","['waiter', 'wa', 'awesom', 'food', 'wa', 'awesom', 'favorit', 'restaur', 'tri', 'went', 'new', 'orlean']","[('waiter', 'wa'), ('wa', 'awesom'), ('awesom', 'food'), ('food', 'wa'), ('wa', 'awesom'), ('awesom', 'favorit'), ('favorit', 'restaur'), ('restaur', 'tri'), ('tri', 'went'), ('went', 'new'), ('new', 'orlean')]"
